Date,TASMAX,TAS,TASMIN,Humidity,Precipitation,GWL
1967-07-10,24.600000366568565,15.814285949936934,7.700000114738941,71.14285820296833,15.49999952316284,388.34
1967-07-17,30.800000458955765,19.328571716589586,8.400000125169754,69.0285724571773,8.100000023841858,388.1
1967-07-24,31.600000470876694,19.95714315452746,10.500000156462193,70.80000105500221,10.499999523162842,387.93
1967-07-31,30.100000448524952,19.97142886902605,11.500000171363354,68.47142959173236,2.6999999582767487,387.77
1967-08-07,30.800000458955765,17.6428574057562,6.500000096857548,75.12857254807439,25.399999797344208,387.62
1967-08-14,28.80000042915344,15.55714308896235,7.800000116229057,75.84285827300378,17.699999928474426,387.45
1967-08-21,28.50000042468309,16.228571670395986,6.200000092387199,74.9857154030885,14.100000143051147,387.25
1967-08-28,24.50000036507845,15.628571661455291,8.100000120699406,78.5571440277355,4.600000023841858,387.08
1967-09-04,26.100000388920307,15.91428595142705,9.00000013411045,77.94285830429622,42.90000028908253,386.94
1967-09-11,18.0000002682209,10.628571586949485,7.900000117719173,89.47142990465674,49.299999713897705,386.84
1967-09-18,17.30000025779009,11.257143024887357,3.6000000536441803,87.57142987634454,12.300000131130219,386.65
1967-09-25,24.300000362098217,12.771428761737686,5.200000077486038,81.02857263599124,9.199999809265137,386.45
1967-10-02,25.100000374019142,15.114285939506122,7.500000111758709,83.61428696023566,3.700000047683716,386.37
1967-10-09,17.600000262260437,11.500000171363354,5.000000074505806,85.18571555508035,11.200000181794167,386.11
1967-10-16,19.60000029206276,12.871428763227803,5.500000081956387,82.45714408585003,2.1999999582767487,386.07
1967-10-23,23.500000350177288,8.300000123679638,-2.3000000342726707,79.6428583296282,5.700000047683716,385.87
1967-10-30,17.600000262260437,8.557142984654222,-0.800000011920929,85.78571556402105,4.5999999567866325,385.69
1967-11-06,11.400000169873238,5.271428649978978,-2.0000000298023224,82.00000122189522,3.0000000298023224,385.59
1967-11-13,11.400000169873238,3.6000000536441803,-0.6000000089406967,88.35714417376688,2.100000001490116,385.41
1967-11-20,11.000000163912771,2.2142857472811426,-3.700000055134296,86.75714414992503,11.799999624490736,385.29
1967-11-27,5.000000074505806,-1.0142857293997491,-5.000000074505806,91.45714421996048,4.599999904632568,385.18
1967-12-04,6.000000089406967,-0.11428571598870414,-7.700000114738941,90.3571442035692,4.500000096857548,385.05
