Date,TASMAX,TAS,TASMIN,Humidity,Precipitation,GWL
1988-02-15,6.400000095367432,2.1571428892867908,-2.7000000402331352,80.65714405902794,5.600000023841858,40.79
1988-02-22,6.900000102818012,2.571428609745843,-1.80000002682209,84.10000125318766,24.500000059604645,40.83
1988-02-29,5.500000081956387,1.0714285873941012,-1.3000000193715096,88.41428703176123,24.699999928474423,40.92
1988-03-07,5.700000084936619,0.6571428669350488,-4.200000062584877,84.31428697066647,10.90000007301569,40.95
1988-03-14,6.500000096857548,0.828571440918105,-2.800000041723252,78.27142973776374,20.700000263750557,40.98
1988-03-21,9.80000014603138,2.657142896737372,-4.400000065565109,81.47142978544746,20.19999984651804,41.01
1988-03-28,9.600000143051147,4.214285777083465,-0.6000000089406967,85.88571556551116,12.799999989569187,41.04
1988-04-04,12.000000178813934,6.257142950381551,-0.9000000134110451,79.00000117719173,7.9999998807907104,41.07
1988-04-11,16.800000250339508,6.62857152734484,-1.5000000223517418,69.82857246909823,0.699999988079071,41.37
1988-04-18,21.50000032037497,9.042857277606217,-1.600000023841858,57.38571514082806,0.1000000014901161,41.36
1988-04-25,24.8000003695488,8.271428694682461,-3.500000052154064,62.485715216823984,1.1000000312924385,41.29
1988-05-02,23.300000347197056,10.628571586949484,-4.400000065565109,57.88571514827864,0.2000000029802322,41.34
1988-05-09,20.80000030994416,12.885714477726392,1.600000023841858,65.51428669052464,1.100000023841858,41.24
1988-05-16,25.00000037252903,15.34285737148353,3.400000050663948,51.8571436298745,0.0,41.19
1988-05-23,25.30000037699937,11.88571446282523,3.1000000461936,65.81428669499499,0.800000011920929,41.14
1988-05-30,28.00000041723252,18.58571456266301,5.700000084936619,63.314286657742095,2.8999998942017555,41.06
1988-06-06,20.10000029951334,14.085714495607784,7.500000111758709,77.22857257936683,16.099999874830246,40.95
1988-06-13,23.80000035464764,15.157143083001886,5.900000087916851,81.9000012204051,20.50000039488077,40.96
1988-06-20,24.8000003695488,16.12857166890587,6.500000096857548,68.54285816422531,0.0,40.87
1988-06-27,21.1000003144145,14.814285935035771,8.00000011920929,83.97142982270036,12.599999763071535,40.85
1988-07-04,27.10000040382147,18.30000027269125,11.500000171363354,80.22857262407031,33.59999990463257,40.83
1988-07-11,27.200000405311584,17.828571694237844,9.400000140070915,76.1857154209699,23.099999621510506,40.79
1988-07-18,23.80000035464764,16.242857384894574,10.500000156462193,78.9285726046988,22.899999618530277,40.7
1988-07-25,28.700000427663326,19.114285999110766,11.30000016838312,79.24285832366773,13.99999964237213,40.65
1988-08-01,27.80000041425228,17.00000025331974,8.600000128149986,68.90000102669,9.799999810755253,40.65
1988-08-08,26.80000039935112,16.614285961857863,6.000000089406967,73.57142966772828,0.800000011920929,40.6
1988-08-15,29.10000043362379,20.071428870516165,9.80000014603138,67.44285814783403,2.400000050663948,40.56
1988-08-22,27.700000412762165,16.814285964838096,7.400000110268593,70.17142961706433,2.199999988079071,40.5
1988-08-29,26.600000396370888,15.800000235438349,8.900000132620335,78.07142973478351,9.200000025331974,40.38
