Date,TASMAX,TAS,TASMIN,Humidity,Precipitation,GWL
1988-02-15,5.900000087916851,0.3142857189689363,-6.900000102818012,83.41428695725543,15.49999976158142,464.88
1988-02-22,9.00000013411045,0.3714285769632884,-7.000000104308128,82.08571550888675,8.099999964237213,464.71
1988-02-29,3.000000044703484,-1.4714285933545657,-4.700000070035458,89.42857276116099,36.29999899864197,464.92
1988-03-07,3.700000055134296,-1.757142883326326,-9.400000140070915,86.0714298539928,29.999999679625034,466.52
1988-03-14,4.000000059604645,-1.0142857293997491,-16.00000023841858,86.72857272092786,75.99999856948853,470.34
1988-03-21,15.400000229477882,4.557142925049577,-6.200000092387199,80.32857262556043,18.59999990463257,472.78
1988-03-28,8.00000011920929,4.042857203100409,0.5000000074505806,87.24285844287702,65.99999952316284,476.13
1988-04-04,12.000000178813934,4.300000064074993,-2.200000032782554,81.11428692298276,12.299999989569187,476.88
1988-04-11,15.900000236928465,7.142857249294009,-2.0000000298023224,79.10000117868185,8.599999859929085,476.37
1988-04-18,19.30000028759241,8.228571551186699,-3.400000050663948,74.01428681718451,20.40000007301569,474.74
1988-04-25,21.000000312924385,7.785714401730469,-4.500000067055225,68.67142959471259,4.900000095367432,474.0
1988-05-02,21.000000312924385,10.171428722994667,-2.7000000402331352,69.94285818508693,2.400000050663948,470.53
1988-05-09,22.600000336766243,13.242857340191092,4.500000067055225,70.61428676652056,7.199999809265137,469.03
1988-05-16,23.300000347197056,14.98571450901883,7.400000110268593,61.82857234988894,1.600000023841858,467.06
1988-05-23,18.50000027567148,10.500000156462193,-0.1000000014901161,79.72857261661973,29.199999690055847,465.4
1988-05-30,24.600000366568565,15.014285938016004,3.700000055134296,70.65714391001633,14.000000171363354,464.77
1988-06-06,23.300000347197056,11.785714461335116,7.400000110268593,84.00000125169754,55.50000023841858,465.22
1988-06-13,22.800000339746475,14.271428784089428,7.700000114738941,80.88571549100536,64.80000191926956,465.7
1988-06-20,24.100000359117985,15.757143091942584,6.900000102818012,66.85714385339192,7.100000098347664,465.2
1988-06-27,22.100000329315662,14.071428781109196,4.400000065565109,78.35714402475527,21.400000482797623,464.51
1988-07-04,25.30000037699937,16.34285738638469,9.80000014603138,79.32857261065926,28.199999935925007,463.78
1988-07-11,28.300000421702865,16.985714538821153,10.100000150501728,76.14285827747413,20.60000023990869,462.56
1988-07-18,25.30000037699937,14.47142878706966,9.00000013411045,78.41428688274962,30.299999952316284,461.97
1988-07-25,30.500000454485416,18.985714568623475,6.500000096857548,73.45714395173958,6.600000001490116,461.22
1988-08-01,29.300000436604023,16.757143106843746,8.400000125169754,75.15714397707156,25.40000033378601,460.92
1988-08-08,27.80000041425228,16.185714526900224,6.900000102818012,76.82857257340636,25.100000381469727,460.5
1988-08-15,29.300000436604023,19.51428600507123,11.000000163912771,76.10000113397837,5.599999912083149,460.21
1988-08-22,28.60000042617321,16.12857166890587,8.00000011920929,78.9285726046988,20.99999976158142,459.83
1988-08-29,25.700000382959843,13.942857350621903,7.700000114738941,83.60000124573708,36.40000021457672,459.78
1988-09-05,25.80000038444996,13.75714306214026,5.700000084936619,84.94285840860435,51.19999980926514,460.7
1988-09-12,22.30000033229589,13.414285914174148,5.200000077486038,80.0000011920929,1.2000000476837158,460.49
1988-09-19,15.800000235438349,9.72857157353844,5.200000077486038,86.28571557147163,7.099999949336052,459.92
1988-09-26,21.1000003144145,12.0428573223097,5.500000081956387,81.71428693192345,5.200000107288361,459.81
1988-10-03,22.30000033229589,10.985714449414186,4.400000065565109,86.02857271049704,18.59999918937683,459.66
1988-10-10,19.30000028759241,9.485714427062444,4.200000062584877,85.04285841009447,32.100000619888306,459.58
1988-10-17,18.50000027567148,12.014285893312522,6.500000096857548,90.68571563703674,5.300000004470348,459.6
1988-10-24,18.50000027567148,10.08571443600314,3.9000000581145287,88.61428703474147,1.300000011920929,459.64
1988-10-31,16.600000247359276,5.642857226942267,-3.9000000581145287,85.30000127106905,9.40000019222498,459.4
1988-11-07,8.800000131130219,0.2571428609745843,-7.800000116229057,81.24285835347006,1.100000023841858,459.22
1988-11-14,11.30000016838312,3.4714286231568883,-4.000000059604645,89.78571562362569,4.500000074505806,460.05
1988-11-21,8.50000012665987,2.514285751751491,-7.500000111758709,91.02857278500284,22.39999969303608,459.06
1988-11-28,2.7000000402331352,-1.614285738340446,-13.40000019967556,91.15714421549012,2.2999999821186066,459.0
1988-12-05,9.100000135600569,3.714285769632885,0.1000000014901161,91.98571565640825,89.30000102519989,463.73
1988-12-12,6.500000096857548,1.9857143153037344,-4.000000059604645,91.58571565044778,29.00000014901161,466.4
1988-12-19,4.700000070035458,-0.6285714379378727,-9.00000013411045,86.52857271794763,19.19999998807907,468.41
1988-12-26,8.800000131130219,3.52857148115124,-3.9000000581145287,89.57142990614686,14.0,469.23
1989-01-02,8.00000011920929,1.9142857428107944,-1.700000025331974,90.2428584875805,0.1000000014901161,468.07
1989-01-09,6.000000089406967,2.0714286022952626,-4.000000059604645,90.50000134855507,11.20000009983778,466.98
1989-01-16,7.300000108778477,2.271428605275495,-4.200000062584877,88.62857274924006,4.500000059604645,465.6
1989-01-23,3.200000047683716,0.014285714498588,-3.1000000461936,91.41428707646472,0.7999999895691872,464.06
1989-01-30,3.200000047683716,-3.0428571881992474,-9.400000140070915,89.22857275818076,0.0,463.08
1989-02-06,9.80000014603138,-1.65714288183621,-8.400000125169754,86.64285843393633,0.3000000119209289,462.27
1989-02-13,9.100000135600569,0.1571428594844681,-4.700000070035458,89.08571561319488,7.599999904632568,461.65
1989-02-20,12.800000190734863,4.200000062584877,-2.3000000342726707,83.31428695576531,16.400000154972076,461.38
1989-02-27,8.800000131130219,3.5857143391455923,-1.100000016391277,86.70000129193068,9.699999898672104,461.34
1989-03-06,15.000000223517418,4.328571493072169,-2.0000000298023224,79.81428690361125,7.400000013411045,461.33
1989-03-13,17.00000025331974,5.771428657429559,-2.600000038743019,75.55714398303202,1.7000000476837158,461.26
1989-03-20,11.900000177323818,4.97142864550863,-3.200000047683716,82.12857265238252,4.699999988079071,461.0
1989-03-27,20.60000030696392,6.171428663390024,-3.700000055134296,72.21428679036242,2.0000000298023224,460.52
1989-04-03,22.600000336766243,9.08571442110198,1.100000016391277,78.07142973478351,36.900000005960464,460.04
1989-04-10,13.90000020712614,6.9428572463137765,2.1000000312924385,78.27142973776374,1.600000001490116,461.8
1989-04-17,21.60000032186508,7.628571542246001,2.800000041723252,86.70000129193068,28.300000317394733,462.03
1989-04-24,17.80000026524067,5.914285802415439,-1.3000000193715096,78.05714402028492,18.29999965429306,462.9
1989-05-01,18.100000269711018,5.471428652959211,-0.2000000029802322,83.52857267324414,11.50000013411045,463.06
1989-05-08,20.60000030696392,9.957143005515848,-1.700000025331974,68.65714388021401,0.0,462.83
1989-05-15,24.00000035762787,11.357143026377472,2.200000032782554,78.41428688274962,20.900000050663948,461.88
1989-05-22,23.80000035464764,15.12857165400471,1.80000002682209,63.57142951871668,0.5,461.34
1989-05-29,25.100000374019142,16.114285954407283,5.700000084936619,58.971429450171335,10.600000098347664,460.58
1989-06-05,21.80000032484532,10.857143018926893,3.9000000581145287,81.08571549398559,41.59999994933605,460.28
1989-06-12,22.30000033229589,12.18571446729558,3.1000000461936,74.41428682314498,6.800000071525574,459.87
1989-06-19,23.100000344216824,15.400000229477882,4.400000065565109,61.28571519894259,0.699999988079071,459.54
